816
146,67,-1
67,13,1
13,314,1
314,3,1
3,11,1
11,382,1
382,383,-1
383,30,1
30,103,1
103,40,-1
40,6,-1
6,48,1
48,76,1
76,211,-1
211,60,1
60,330,1
330,8,1
190,188,1
188,21,1
21,30,-1
30,11,1
11,166,1
166,19,1
19,201,1
201,58,-1
58,6,-1
6,283,-1
283,40,-1
40,8,1
190,188,1
188,3,1
3,3,1
3,8,1
80,13,-1
13,145,-1
145,33,1
33,118,1
118,97,-1
97,88,1
88,58,-1
58,7,1
7,25,-1
25,11,1
11,201,1
201,141,-1
141,23,-1
23,48,1
48,49,1
49,80,-1
80,8,1
201,146,-1
146,67,-1
67,13,1
13,192,1
192,3,1
3,11,1
11,34,1
34,12,-1
12,58,-1
58,48,1
48,80,1
80,40,-1
40,330,1
330,8,1
190,0,1
0,1,-1
1,2,-1
2,3,1
3,319,1
319,384,-1
384,6,-1
6,141,-1
141,11,1
11,310,1
310,385,-1
385,386,-1
386,387,1
387,46,-1
46,88,1
88,8,1
51,13,-1
13,51,1
51,257,1
257,80,-1
80,7,1
7,141,-1
141,21,1
21,141,-1
141,21,-1
21,58,-1
58,7,1
7,8,1
122,123,-1
123,13,1
13,124,1
124,11,1
11,125,1
125,126,-1
126,127,-1
127,128,-1
128,129,-1
129,130,-1
130,131,-1
131,2,-1
2,3,1
3,11,1
11,275,1
275,157,-1
157,11,1
11,18,1
18,238,-1
238,30,1
30,388,1
388,197,-1
197,23,1
23,7,1
7,8,1
16,259,-1
259,260,1
260,130,-1
130,261,-1
261,262,-1
262,2,-1
2,13,1
13,372,1
372,254,-1
254,38,1
38,11,1
11,389,1
389,43,-1
43,124,1
124,27,1
27,389,1
389,43,-1
43,124,1
124,3,1
3,11,1
11,87,1
87,167,1
167,120,1
120,139,-1
139,38,1
38,390,1
390,142,1
142,60,-1
60,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,124,1
124,30,1
30,54,1
54,391,-1
391,13,1
13,97,1
97,344,-1
344,19,1
19,179,1
179,58,-1
58,7,1
7,8,1
125,126,-1
126,127,-1
127,128,-1
128,129,-1
129,130,-1
130,131,-1
131,2,-1
2,3,1
3,79,1
79,257,-1
257,38,1
38,174,1
174,392,-1
392,43,-1
43,11,1
11,0,1
0,1,-1
1,2,-1
2,19,1
19,151,1
151,6,-1
6,27,-1
27,193,1
193,43,-1
43,6,-1
6,116,-1
116,7,1
7,8,1
124,27,1
27,124,1
124,13,1
13,101,1
101,3,1
3,11,1
11,102,1
102,23,-1
23,38,-1
38,274,1
274,12,-1
12,58,-1
58,7,1
7,8,1
125,126,-1
126,127,-1
127,128,-1
128,129,-1
129,130,-1
130,131,-1
131,2,-1
2,3,1
3,11,1
11,393,1
393,394,1
394,7,-1
7,23,1
23,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,184,1
184,395,-1
395,30,-1
30,63,1
63,64,-1
64,6,1
6,7,1
7,8,1
396,397,-1
397,11,1
11,398,1
398,399,-1
399,13,1
13,400,1
400,38,1
38,39,1
39,40,-1
40,8,1
0,1,-1
1,2,-1
2,3,1
3,102,1
102,13,-1
13,157,1
157,11,1
11,54,1
54,401,-1
401,51,1
51,158,1
158,10,1
10,69,1
69,70,1
70,13,1
13,119,1
119,19,1
19,402,1
402,253,-1
253,30,1
30,402,1
402,80,-1
80,38,1
38,11,1
11,35,1
35,352,1
352,403,1
403,300,-1
300,6,1
6,7,1
7,13,1
13,3,1
3,11,1
11,404,1
404,40,1
40,153,1
153,13,1
13,405,1
405,254,-1
254,11,1
11,406,1
406,3,1
3,152,1
152,30,-1
30,407,1
407,141,-1
141,408,1
408,58,-1
58,48,1
48,11,1
11,35,1
35,37,-1
37,7,1
7,145,-1
145,3,1
3,65,1
65,30,1
30,63,1
63,48,1
48,281,1
281,97,-1
97,19,1
19,3,1
3,198,-1
198,116,-1
116,48,1
48,80,1
80,7,1
7,8,1
0,1,-1
1,2,-1
2,13,1
13,69,1
69,83,1
83,13,1
13,86,1
86,51,1
51,11,1
11,43,1
43,59,-1
59,60,-1
60,3,1
3,409,1
409,13,1
13,373,1
373,139,-1
139,30,1
30,44,1
44,410,1
410,13,1
13,411,1
411,19,1
19,6,1
6,48,1
48,80,1
80,7,1
7,8,1
274,211,-1
211,116,-1
116,80,-1
80,48,1
48,121,1
121,80,-1
80,48,1
48,49,1
49,40,-1
40,409,1
409,13,1
13,11,1
11,412,1
412,413,-1
413,414,1
414,415,-1
415,13,1
13,416,1
416,19,1
19,325,1
325,138,-1
138,22,-1
22,48,1
48,417,1
417,80,-1
80,7,1
7,8,1
102,60,-1
60,6,-1
6,48,-1
48,11,1
11,60,1
60,40,-1
40,197,-1
197,141,-1
141,409,1
409,30,1
30,172,1
172,173,-1
173,19,1
19,418,1
418,277,-1
277,158,-1
158,7,1
7,8,1
188,21,1
21,46,-1
46,38,-1
38,51,-1
51,79,1
79,80,-1
80,8,1
190,0,1
0,1,-1
1,2,-1
2,3,1
3,79,1
79,419,-1
419,30,1
30,280,1
280,201,-1
201,60,1
60,27,1
27,420,1
420,116,-1
116,7,1
7,8,1
188,75,1
75,30,1
30,421,1
421,97,-1
97,19,1
19,367,1
367,6,-1
6,48,1
48,49,1
49,7,1
7,8,1
146,7,-1
7,184,1
184,395,-1
395,75,1
75,30,1
30,143,1
143,12,-1
12,21,1
21,22,-1
22,23,-1
23,24,1
24,21,1
21,25,-1
25,26,1
26,8,1
39,184,-1
184,11,1
11,201,1
201,146,-1
146,67,-1
67,13,1
13,98,1
98,99,-1
99,100,-1
100,19,1
19,316,1
316,317,-1
317,40,-1
40,8,1
422,80,-1
80,302,1
302,60,-1
60,33,1
33,274,1
274,12,-1
12,211,-1
211,60,1
60,8,1
190,86,1
86,3,1
3,423,1
423,19,1
19,39,1
39,12,-1
12,25,-1
25,116,-1
116,7,1
7,8,1
188,60,1
60,23,-1
23,6,-1
6,80,-1
80,12,1
12,8,1
424,425,-1
425,21,1
21,105,1
105,106,-1
106,51,1
51,112,1
112,58,-1
58,48,1
48,49,1
49,7,1
7,8,1
197,39,-1
39,11,1
11,89,1
89,23,-1
23,12,-1
12,25,-1
25,143,1
143,58,-1
58,48,1
48,11,1
11,35,1
35,13,1
13,37,1
37,7,1
7,145,-1
145,30,1
30,426,1
426,25,-1
25,158,-1
158,48,1
48,49,1
49,80,-1
80,8,1
98,99,-1
99,100,-1
100,3,1
3,11,1
11,39,1
39,184,-1
184,88,1
88,27,1
27,8,1
190,0,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,146,1
146,7,-1
7,11,1
11,274,1
274,211,-1
211,274,-1
274,211,-1
211,27,1
27,121,1
121,43,-1
43,63,1
63,6,-1
6,11,1
11,427,1
427,352,1
352,353,1
353,58,-1
58,48,1
48,428,1
428,93,1
93,13,1
13,429,1
429,430,-1
430,19,1
19,431,1
431,139,-1
139,11,1
11,107,1
107,108,-1
108,13,1
13,432,1
432,19,1
19,246,1
246,67,-1
67,11,1
11,101,1
101,51,-1
51,21,-1
21,141,-1
141,433,1
433,30,1
30,434,1
434,23,-1
23,435,1
435,6,1
6,11,1
11,380,1
380,436,-1
436,51,1
51,158,1
158,26,1
26,141,1
141,25,-1
25,80,-1
80,13,1
13,275,1
275,80,-1
80,437,1
437,139,-1
139,30,1
30,154,1
154,145,-1
145,48,1
48,6,1
6,146,-1
146,58,-1
58,7,1
7,8,1
438,33,1
33,335,1
335,116,-1
116,7,1
7,13,1
13,3,1
3,157,1
157,88,1
88,58,-1
58,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,439,1
439,43,-1
43,48,1
48,184,1
184,395,-1
395,11,1
11,94,1
94,95,-1
95,13,1
13,427,1
427,19,1
19,135,1
135,23,-1
23,7,1
7,8,1
102,60,-1
60,6,-1
6,48,-1
48,11,1
11,219,1
219,6,-1
6,97,1
97,344,-1
344,33,1
33,39,1
39,40,-1
40,12,1
12,25,-1
25,11,1
11,98,1
98,99,-1
99,100,-1
100,19,1
19,62,1
62,153,-1
153,30,1
30,6,1
6,48,1
48,141,1
141,23,-1
23,11,1
11,27,1
27,440,1
440,46,-1
46,88,1
88,8,1
95,13,1
13,36,1
36,37,-1
37,3,1
3,417,1
417,43,-1
43,11,1
11,102,1
102,23,-1
23,3,1
3,80,1
80,22,-1
22,21,1
21,80,-1
80,11,1
11,89,1
89,145,-1
145,25,-1
25,30,1
30,3,1
3,61,1
61,88,-1
88,166,1
166,13,1
13,281,1
281,441,-1
441,51,1
51,63,1
63,49,-1
49,48,1
48,80,1
80,21,1
21,80,-1
80,11,1
11,442,1
442,443,-1
443,13,1
13,444,1
444,445,1
445,146,1
146,38,-1
38,363,1
363,58,-1
58,48,1
48,141,1
141,23,-1
23,11,1
11,27,1
27,176,1
176,67,-1
67,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,363,1
363,138,-1
138,89,1
89,27,-1
27,3,1
3,63,1
63,49,-1
49,26,1
26,11,1
11,50,1
50,60,-1
60,12,1
12,62,1
62,153,-1
153,30,1
30,6,1
6,48,1
48,141,1
141,23,-1
23,446,1
446,67,-1
67,11,1
11,27,1
27,447,1
447,30,1
30,448,1
448,6,-1
6,48,1
48,7,1
7,13,-1
13,46,-1
46,88,1
88,8,1
95,13,1
13,36,1
36,37,-1
37,51,1
51,449,1
449,181,-1
181,38,1
38,39,1
39,58,-1
58,7,1
7,8,1
21,12,-1
12,21,-1
21,12,-1
12,450,1
450,451,-1
451,6,1
6,48,1
48,141,1
141,23,-1
23,21,1
21,80,-1
80,8,1
157,62,-1
62,22,-1
22,146,1
146,38,-1
38,452,1
452,453,-1
453,19,1
19,138,1
138,454,-1
454,22,-1
22,48,1
48,11,1
11,76,1
76,58,-1
58,27,-1
27,11,1
11,50,1
50,60,-1
60,30,-1
30,12,-1
12,95,1
95,19,1
19,21,1
21,88,-1
88,116,-1
116,11,1
11,184,1
184,12,-1
12,6,-1
6,48,1
48,11,1
11,455,1
455,43,-1
43,435,-1
435,158,-1
158,7,1
7,8,1
98,99,-1
99,100,-1
100,3,1
3,11,1
11,456,1
456,457,-1
457,30,1
30,143,1
143,34,-1
34,23,1
23,7,1
7,8,1
458,459,-1
459,458,1
458,460,-1
460,13,1
13,11,1
11,428,1
428,93,1
93,352,1
352,13,1
13,461,1
461,462,-1
462,33,1
33,463,1
463,46,-1
46,88,1
88,89,1
89,211,-1
211,11,1
11,464,1
464,465,-1
465,33,1
33,466,1
466,19,1
19,467,1
467,80,-1
80,11,1
11,468,1
468,138,-1
138,139,-1
139,468,-1
468,138,-1
138,139,-1
139,469,1
469,33,1
33,470,1
470,139,-1
139,63,-1
63,6,-1
6,11,1
11,76,1
76,33,-1
33,48,-1
48,471,1
471,472,-1
472,19,1
19,473,1
473,184,-1
184,274,1
274,60,-1
60,21,1
21,118,1
118,469,-1
469,27,1
27,21,1
21,58,-1
58,7,1
7,8,1
107,108,-1
108,30,1
30,474,1
474,432,-1
432,6,1
6,48,1
48,80,1
80,7,1
7,35,1
35,37,-1
37,7,1
7,145,-1
145,3,1
3,11,1
11,166,1
166,12,1
12,162,1
162,475,-1
475,21,1
21,51,1
51,13,-1
13,19,1
19,57,1
57,198,-1
198,7,1
7,33,1
33,11,1
11,102,1
102,23,-1
23,38,-1
38,51,-1
51,11,1
11,116,1
116,80,-1
80,116,-1
116,80,-1
80,85,1
85,195,-1
195,19,1
19,255,1
255,43,-1
43,7,-1
7,48,-1
48,11,1
11,476,1
476,80,-1
80,427,1
427,13,1
13,249,1
249,38,1
38,11,1
11,366,1
366,46,-1
46,366,-1
366,46,-1
46,477,1
477,6,-1
6,478,-1
478,80,-1
80,13,1
13,51,1
51,479,1
479,67,-1
67,11,1
11,406,1
406,85,-1
85,30,1
30,169,1
169,19,1
19,60,1
60,7,-1
7,80,-1
80,11,1
11,183,1
183,19,1
19,480,1
480,58,1
58,7,1
7,8,1
0,1,-1
1,2,-1
2,51,1
51,11,1
11,398,1
398,372,-1
372,30,1
30,481,1
481,482,-1
482,19,1
19,483,1
483,67,-1
67,11,1
11,6,1
6,24,-1
24,25,-1
25,141,-1
141,3,1
3,11,1
11,18,1
18,27,1
27,13,1
13,39,1
39,13,-1
13,360,1
360,361,-1
361,19,1
19,197,1
197,67,-1
67,484,1
484,23,-1
23,48,1
48,80,1
80,7,1
7,8,1
107,108,-1
108,3,1
3,11,1
11,157,1
157,30,1
30,485,1
485,58,-1
58,48,1
48,80,1
80,274,-1
274,80,-1
80,274,-1
274,213,1
213,23,-1
23,486,1
486,76,-1
76,12,-1
12,30,1
30,21,1
21,139,-1
139,11,1
11,37,1
37,93,-1
93,3,1
3,11,1
11,487,1
487,13,1
13,488,1
488,469,-1
469,19,1
19,159,1
159,141,-1
141,85,1
85,30,1
30,6,1
6,21,1
21,141,-1
141,21,1
21,58,-1
58,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,54,1
54,230,-1
230,89,1
89,13,-1
13,146,1
146,146,-1
146,89,1
89,89,-1
89,30,1
30,80,1
80,7,-1
7,80,-1
80,11,1
11,27,1
27,150,1
150,58,-1
58,7,1
7,8,1
89,13,-1
13,389,1
389,80,-1
80,37,1
37,7,1
7,145,-1
145,27,1
27,230,1
230,489,-1
489,47,1
47,6,-1
6,48,1
48,143,1
143,43,-1
43,7,1
7,80,-1
80,27,1
27,379,1
379,58,-1
58,7,1
7,33,1
33,11,1
11,80,1
80,146,-1
146,3,1
3,11,1
11,199,1
199,309,-1
309,13,1
13,12,1
12,25,-1
25,88,-1
88,38,1
38,11,1
11,199,1
199,309,-1
309,13,1
13,51,1
51,13,-1
13,38,1
38,3,1
3,79,1
79,80,-1
80,8,1
146,146,-1
146,21,1
21,25,-1
25,26,1
26,97,1
97,38,1
38,39,1
39,40,-1
40,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,34,1
34,33,-1
33,200,-1
200,30,1
30,490,1
490,394,-1
394,145,-1
145,11,1
11,138,1
138,80,-1
80,30,-1
30,63,1
63,64,-1
64,19,1
19,28,1
28,29,-1
29,6,1
6,7,1
7,8,1
39,184,-1
184,13,1
13,153,1
153,381,-1
381,146,1
146,38,-1
38,30,1
30,3,1
3,11,1
11,146,1
146,88,-1
88,69,1
69,309,1
309,13,-1
13,343,1
343,33,1
33,491,1
491,40,-1
40,8,1
145,59,-1
59,58,-1
58,27,-1
27,54,1
54,437,-1
437,139,-1
139,6,1
6,48,1
48,11,1
11,102,1
102,23,-1
23,12,-1
12,25,-1
25,184,1
184,395,-1
395,30,-1
30,63,1
63,64,-1
64,6,1
6,274,-1
274,60,1
60,11,1
11,27,1
27,492,1
492,67,-1
67,7,1
7,8,1
102,13,-1
13,493,1
493,30,1
30,3,1
3,11,1
11,469,1
469,51,1
51,357,1
357,470,-1
470,139,-1
139,30,1
30,21,1
21,58,-1
58,48,1
48,80,1
80,274,-1
274,60,1
60,8,1
219,6,-1
6,38,1
38,51,1
51,382,1
382,141,-1
141,89,1
89,13,-1
13,427,1
427,30,1
30,494,1
494,495,-1
495,494,1
494,495,-1
495,27,1
27,50,-1
50,146,-1
146,58,-1
58,48,1
48,80,1
80,7,1
7,12,-1
12,58,-1
58,7,1
7,8,1
0,1,-1
1,2,-1
2,302,1
302,50,-1
50,13,1
13,234,1
234,30,1
30,51,1
51,11,1
11,76,1
76,3,-1
3,139,-1
139,61,1
61,496,-1
496,13,1
13,344,1
344,27,1
27,80,-1
80,60,-1
60,51,1
51,13,-1
13,3,1
3,491,1
491,40,-1
40,8,1
132,497,-1
497,229,1
229,498,-1
498,11,1
11,499,1
499,481,-1
481,30,1
30,500,1
500,58,-1
58,48,1
48,80,1
80,40,-1
40,25,1
25,6,-1
6,80,-1
80,94,1
94,104,-1
104,30,1
30,92,1
92,501,-1
501,139,-1
139,11,1
11,188,1
188,201,1
201,116,-1
116,38,-1
38,27,-1
27,60,-1
60,8,1
298,3,1
3,412,1
412,23,-1
23,48,1
48,6,1
6,146,-1
146,58,-1
58,7,1
7,12,1
12,25,-1
25,11,1
11,145,1
145,59,-1
59,58,-1
58,27,-1
27,214,1
214,502,-1
502,89,1
89,60,-1
60,366,-1
366,58,-1
58,48,1
48,437,1
437,139,-1
139,7,1
7,80,-1
80,8,1
438,33,1
33,335,1
335,116,-1
116,7,1
7,25,-1
25,11,1
11,184,1
184,395,-1
395,30,-1
30,75,1
75,30,1
30,63,1
63,12,-1
12,22,-1
22,40,-1
40,8,1
118,391,-1
391,21,1
21,421,1
421,97,-1
97,33,1
33,39,1
39,40,-1
40,13,1
13,88,1
88,8,1
298,33,1
33,80,1
80,21,1
21,141,-1
141,48,1
48,51,1
51,11,1
11,51,1
51,60,-1
60,201,1
201,146,-1
146,67,-1
67,30,1
30,3,1
3,503,1
503,6,-1
6,80,-1
80,350,1
350,351,-1
351,33,1
33,39,1
39,40,-1
40,13,1
13,88,1
88,12,1
12,25,-1
25,11,1
11,28,1
28,6,-1
6,48,-1
48,161,1
161,6,-1
6,80,-1
80,97,1
97,3,1
3,79,1
79,80,-1
80,8,1
201,146,-1
146,67,-1
67,13,1
13,409,1
409,13,1
13,11,1
11,54,1
54,24,1
24,46,-1
46,43,1
43,25,-1
25,80,-1
80,21,1
21,51,1
51,13,-1
13,3,1
3,11,1
11,37,1
37,19,1
19,218,1
218,60,-1
60,97,1
97,27,1
27,11,1
11,102,1
102,23,-1
23,12,-1
12,25,-1
25,11,1
11,355,1
355,19,1
19,138,1
138,141,-1
141,97,1
97,88,1
88,8,1
201,146,-1
146,67,-1
67,51,1
51,11,1
11,102,1
102,23,-1
23,3,1
3,11,1
11,426,1
426,58,-1
58,48,1
48,80,1
80,40,-1
40,136,1
136,8,1
350,351,-1
351,27,1
27,13,1
13,101,1
101,30,1
30,11,1
11,50,1
50,46,-1
46,21,-1
21,504,1
504,505,-1
505,38,1
38,51,1
51,506,1
506,58,-1
58,48,1
48,3,1
3,21,1
21,25,-1
25,26,1
26,8,1
201,146,-1
146,67,-1
67,30,1
30,257,1
257,80,-1
80,7,1
7,80,-1
80,13,1
13,3,1
3,11,1
11,102,1
102,23,-1
23,88,-1
88,22,-1
22,88,1
88,8,1
201,146,-1
146,67,-1
67,13,1
13,409,1
409,3,1
3,11,1
11,7,1
7,120,-1
120,46,-1
46,507,1
507,80,-1
80,234,1
234,21,1
21,13,1
13,88,1
88,12,1
12,25,-1
25,11,1
11,201,1
201,146,-1
146,67,-1
67,51,1
51,102,1
102,13,-1
13,508,1
508,139,-1
139,19,1
19,195,1
195,58,-1
58,48,1
48,80,1
80,211,-1
211,8,1
190,94,1
94,104,-1
104,3,1
3,11,1
11,509,1
509,325,-1
325,192,-1
192,310,-1
310,38,1
38,174,1
174,392,-1
392,80,-1
80,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,102,1
102,23,-1
23,12,-1
12,25,-1
25,94,1
94,95,-1
95,13,1
13,510,1
510,19,1
19,7,1
7,7,-1
7,80,-1
80,48,1
48,11,1
11,188,1
188,281,1
281,441,-1
441,13,1
13,79,1
79,80,-1
80,13,1
13,3,1
3,201,1
201,511,1
511,197,1
197,146,-1
146,197,1
197,8,1
298,13,1
13,427,1
427,30,1
30,51,1
51,11,1
11,512,1
512,27,1
27,80,1
80,58,-1
58,48,1
48,3,1
3,11,1
11,86,1
86,27,1
27,44,1
44,88,1
88,22,-1
22,88,1
88,8,1
513,30,1
30,3,1
3,11,1
11,166,1
166,51,1
51,79,1
79,80,-1
80,8,1
159,514,-1
514,39,1
39,317,-1
317,274,-1
274,60,1
60,8,1
51,60,-1
60,54,1
54,138,-1
138,11,1
11,0,1
0,1,-1
1,2,-1
2,13,1
13,515,1
515,30,1
30,21,1
21,58,-1
58,7,1
7,89,1
89,27,-1
27,19,1
19,508,1
508,58,-1
58,48,1
48,141,1
141,23,-1
23,8,1
190,94,1
94,95,-1
95,3,1
3,516,1
516,137,-1
137,183,-1
183,6,1
6,48,1
48,11,1
11,48,1
48,23,-1
23,48,1
48,80,1
80,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,280,1
280,58,-1
58,48,1
48,35,1
35,37,-1
37,7,1
7,145,-1
145,30,1
30,51,1
51,517,1
517,518,-1
518,6,1
6,48,1
48,11,1
11,108,1
108,432,-1
432,12,1
12,25,-1
25,286,1
286,145,-1
145,519,-1
519,139,-1
139,11,1
11,44,1
44,357,1
357,520,-1
520,30,1
30,51,1
51,395,-1
395,139,-1
139,273,-1
273,46,-1
46,38,1
38,11,1
11,334,1
334,46,-1
46,88,1
88,274,1
274,60,-1
60,30,1
30,275,1
275,141,-1
141,437,1
437,58,-1
58,7,1
7,8,1
438,33,1
33,335,1
335,116,-1
116,7,1
7,13,1
13,3,1
3,404,1
404,40,1
40,153,1
153,13,1
13,521,1
521,62,-1
62,13,1
13,493,1
493,38,1
38,39,1
39,40,-1
40,8,1
0,1,-1
1,2,-1
2,3,1
3,522,1
522,136,-1
136,439,1
439,43,-1
43,11,1
11,523,1
523,79,-1
79,347,1
347,11,1
11,524,1
524,525,-1
525,6,-1
6,7,1
7,12,1
12,11,1
11,80,1
80,76,-1
76,11,1
11,146,1
146,88,-1
88,146,-1
146,88,-1
88,118,1
118,526,-1
526,527,-1
527,11,1
11,89,1
89,23,-1
23,12,-1
12,25,-1
25,184,1
184,395,-1
395,30,-1
30,63,1
63,64,-1
64,184,1
184,23,-1
23,24,1
24,11,1
11,360,1
360,361,-1
361,13,1
13,272,1
272,348,-1
348,146,1
146,38,-1
38,30,1
30,3,1
3,69,1
69,309,1
309,101,-1
101,30,1
30,528,1
528,60,-1
60,8,1
43,59,-1
59,60,-1
60,3,1
3,529,1
529,530,-1
530,27,-1
27,51,-1
51,11,1
11,39,1
39,13,-1
13,18,1
18,30,1
30,11,1
11,37,1
37,13,1
13,216,1
216,531,-1
531,13,1
13,532,1
532,184,1
184,40,-1
40,27,1
27,89,-1
89,211,-1
211,19,1
19,325,1
325,158,-1
158,48,1
48,76,1
76,211,-1
211,60,1
60,8,1
102,60,-1
60,6,-1
6,48,-1
48,280,1
280,58,-1
58,48,1
48,327,1
327,13,1
13,533,1
533,30,1
30,534,1
534,58,-1
58,48,1
48,76,1
76,40,-1
40,8,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,535,1
535,93,-1
93,27,1
27,200,1
200,281,1
281,441,-1
441,19,1
19,3,1
3,198,-1
198,116,-1
116,7,1
7,8,1
469,51,1
51,11,1
11,80,1
80,141,-1
141,120,-1
120,46,-1
46,357,1
357,470,-1
470,139,-1
139,30,1
30,21,1
21,58,-1
58,48,1
48,80,1
80,40,-1
40,147,1
147,148,-1
148,38,1
38,39,1
39,40,-1
40,8,1
200,281,1
281,441,-1
441,3,1
3,63,1
63,49,-1
49,7,1
7,8,1
197,48,-1
48,11,1
11,0,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,120,1
120,40,-1
40,46,1
46,27,1
27,182,1
182,536,1
536,19,1
19,118,1
118,43,-1
43,141,-1
141,175,1
175,58,-1
58,48,1
48,11,1
11,469,1
469,249,-1
249,11,1
11,537,1
537,13,1
13,538,1
538,141,-1
141,111,1
111,139,-1
139,63,-1
63,7,1
7,8,1
298,3,1
3,11,1
11,132,1
132,497,-1
497,11,1
11,189,1
189,197,-1
197,23,1
23,40,-1
40,8,1
189,197,-1
197,23,1
23,40,-1
40,308,1
308,30,1
30,111,1
111,40,-1
40,13,1
13,88,1
88,8,1
200,373,-1
373,139,-1
139,13,1
13,124,1
124,19,1
19,276,1
276,60,-1
60,308,1
308,30,1
30,111,1
111,40,-1
40,13,1
13,88,1
88,8,1
18,13,1
13,539,1
539,540,-1
540,14,1
14,15,-1
15,19,1
19,394,1
394,145,-1
145,541,-1
541,40,-1
40,308,1
308,30,1
30,111,1
111,40,-1
40,13,1
13,88,1
88,8,1
111,25,-1
25,21,1
21,22,-1
22,23,-1
23,24,1
24,21,1
21,25,-1
25,26,1
26,8,1
102,60,-1
60,6,-1
6,48,-1
48,11,1
11,298,1
298,3,1
3,189,1
189,197,-1
197,23,1
23,40,-1
40,8,1
164,80,-1
80,343,1
343,12,1
12,25,-1
25,542,1
542,543,-1
543,19,1
19,312,1
312,23,-1
23,8,1
197,25,-1
25,24,-1
24,11,1
11,544,1
544,40,-1
40,197,-1
197,27,-1
27,8,1
164,80,-1
80,0,1
0,1,-1
1,2,-1
2,3,1
3,11,1
11,138,1
138,25,-1
25,12,-1
12,58,-1
58,7,1
7,8,1
545,441,1
441,12,1
12,11,1
11,286,1
286,145,-1
145,50,-1
50,146,-1
146,139,-1
139,102,1
102,60,-1
60,30,1
30,21,1
21,58,-1
58,7,1
7,8,1
67,80,-1
80,11,1
11,67,1
67,80,-1
80,27,-1
27,118,1
118,187,-1
187,316,1
316,317,-1
317,48,1
48,199,1
199,200,-1
200,19,1
19,546,1
546,139,-1
139,21,1
21,33,-1
33,25,-1
25,111,1
111,58,-1
58,7,1
7,8,1
35,19,1
19,63,1
63,48,1
48,11,1
11,65,1
65,19,1
19,547,1
547,391,-1
391,139,-1
139,11,1
11,548,1
548,19,1
19,141,1
141,395,-1
395,139,-1
139,549,-1
549,22,-1
22,11,1
11,550,1
550,35,-1
35,30,1
30,300,1
300,80,-1
80,7,1
7,493,1
493,30,1
30,3,1
3,11,1
11,469,1
469,51,1
51,551,1
551,137,-1
137,11,1
11,153,1
153,3,1
3,407,1
407,141,-1
141,408,1
408,58,-1
58,48,1
48,11,1
11,102,1
102,211,-1
211,102,-1
102,211,-1
211,478,1
478,141,-1
141,21,1
21,58,-1
58,48,1
48,49,1
49,7,1
7,8,1
0,1,-1
1,2,-1
2,3,1
3,552,1
552,13,1
13,553,1
553,19,1
19,89,1
89,120,-1
120,6,-1
6,38,1
38,554,1
554,80,-1
80,11,1
11,89,1
89,89,-1
89,146,1
146,38,-1
38,49,1
49,23,-1
23,24,1
24,118,1
118,526,-1
526,527,-1
527,11,1
11,51,1
51,3,-1
3,76,-1
76,555,1
555,556,-1
556,352,1
352,13,1
13,61,1
61,496,-1
496,3,1
3,79,1
79,80,-1
80,8,1
86,7,1
7,145,-1
145,3,1
3,11,1
11,43,1
43,58,-1
58,27,-1
27,389,1
389,80,-1
80,527,1
527,460,-1
460,30,1
30,21,1
21,40,-1
40,88,1
88,211,-1
211,60,1
60,8,1
298,30,1
30,3,1
3,11,1
11,80,1
80,146,-1
146,11,1
11,21,1
21,46,-1
46,13,1
13,85,1
85,33,-1
33,12,-1
12,139,-1
139,51,1
51,79,1
79,80,-1
80,171,1
171,88,1
88,8,1
146,58,-1
58,184,-1
184,395,-1
395,30,1
30,18,1
18,238,-1
238,30,1
30,143,1
143,43,-1
43,300,-1
300,22,-1
22,24,1
24,11,1
11,102,1
102,23,-1
23,38,1
38,274,1
274,80,-1
80,13,1
13,88,1
88,8,1
102,46,-1
46,21,-1
21,30,-1
30,402,1
402,395,-1
395,9,1
9,557,-1
557,51,1
51,79,1
79,80,-1
80,8,1
103,58,-1
58,141,-1
141,139,-1
139,121,1
121,89,-1
89,60,1
60,11,1
11,27,1
27,195,1
195,145,-1
145,146,1
146,67,-1
67,13,1
13,558,1
558,85,-1
85,197,1
197,19,1
19,559,1
559,139,-1
139,560,-1
560,6,-1
6,11,1
11,561,1
561,43,-1
43,21,1
21,357,1
357,169,-1
169,19,1
19,80,1
80,80,-1
80,187,1
187,38,1
38,169,1
169,80,-1
80,63,1
63,6,-1
6,7,1
7,8,1
120,25,-1
25,120,-1
120,25,-1
25,121,1
121,80,-1
80,48,1
48,87,1
87,70,-1
70,143,1
143,43,-1
43,347,1
347,70,-1
70,143,1
143,43,-1
43,11,1
11,102,1
102,211,-1
211,102,-1
102,211,-1
211,159,1
159,70,1
70,562,-1
562,13,1
